file,label,split,aug_type
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\106_1_9_40_aug2.png,0,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\106_1_9_40_aug3.png,0,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\106_1_9_40_aug4.png,0,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\207_7_16_7_orig.png,0,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\207_7_16_7_aug1.png,0,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\207_7_16_7_aug2.png,0,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\207_7_16_7_aug3.png,0,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\207_7_16_7_aug4.png,0,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\503_1_13_14_orig.png,0,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\503_1_13_14_aug1.png,0,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\503_1_13_14_aug2.png,0,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\503_1_13_14_aug3.png,0,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\503_1_13_14_aug4.png,0,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\510_1_10_36_orig.png,0,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\510_1_10_36_aug1.png,0,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\510_1_10_36_aug2.png,0,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\510_1_10_36_aug3.png,0,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\510_1_10_36_aug4.png,0,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\301_9_14_13_orig.png,0,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\301_9_14_13_aug1.png,0,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\301_9_14_13_aug2.png,0,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\301_9_14_13_aug3.png,0,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\301_9_14_13_aug4.png,0,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\301_4_21_51_orig.png,0,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\301_4_21_51_aug1.png,0,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\301_4_21_51_aug2.png,0,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\301_4_21_51_aug3.png,0,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\301_4_21_51_aug4.png,0,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\102_1_1_27_orig.png,0,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\102_1_1_27_aug1.png,0,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\102_1_1_27_aug2.png,0,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\102_1_1_27_aug3.png,0,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\102_1_1_27_aug4.png,0,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\503_1_12_55_orig.png,0,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\503_1_12_55_aug1.png,0,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\503_1_12_55_aug2.png,0,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\503_1_12_55_aug3.png,0,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\503_1_12_55_aug4.png,0,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\202_11_9_6_orig.png,0,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\202_11_9_6_aug1.png,0,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\202_11_9_6_aug2.png,0,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\202_11_9_6_aug3.png,0,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\202_11_9_6_aug4.png,0,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\101_3_2_22_orig.png,0,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\101_3_2_22_aug1.png,0,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\101_3_2_22_aug2.png,0,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\101_3_2_22_aug3.png,0,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\101_3_2_22_aug4.png,0,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\301_9_15_52_orig.png,0,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\301_9_15_52_aug1.png,0,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\301_9_15_52_aug2.png,0,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\301_9_15_52_aug3.png,0,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\301_9_15_52_aug4.png,0,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\103_13_11_47_orig.png,0,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\103_13_11_47_aug1.png,0,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\103_13_11_47_aug2.png,0,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\103_13_11_47_aug3.png,0,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\103_13_11_47_aug4.png,0,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\207_5_21_15_orig.png,0,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\207_5_21_15_aug1.png,0,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\207_5_21_15_aug2.png,0,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\207_5_21_15_aug3.png,0,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\207_5_21_15_aug4.png,0,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\103_0_7_43_orig.png,0,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\103_0_7_43_aug1.png,0,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\103_0_7_43_aug2.png,0,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\103_0_7_43_aug3.png,0,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\103_0_7_43_aug4.png,0,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\202_3_12_17_orig.png,0,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\202_3_12_17_aug1.png,0,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\202_3_12_17_aug2.png,0,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\202_3_12_17_aug3.png,0,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\202_3_12_17_aug4.png,0,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\101_2_1_8_orig.png,0,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\101_2_1_8_aug1.png,0,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\101_2_1_8_aug2.png,0,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\101_2_1_8_aug3.png,0,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\101_2_1_8_aug4.png,0,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\302_12_9_5_orig.png,0,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\302_12_9_5_aug1.png,0,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\302_12_9_5_aug2.png,0,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\302_12_9_5_aug3.png,0,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\302_12_9_5_aug4.png,0,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\203_12_6_28_orig.png,0,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\203_12_6_28_aug1.png,0,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\203_12_6_28_aug2.png,0,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\203_12_6_28_aug3.png,0,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\203_12_6_28_aug4.png,0,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\102_12_9_7_orig.png,0,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\102_12_9_7_aug1.png,0,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\102_12_9_7_aug2.png,0,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\102_12_9_7_aug3.png,0,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\102_12_9_7_aug4.png,0,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\102_1_4_42_orig.png,0,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\102_1_4_42_aug1.png,0,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\102_1_4_42_aug2.png,0,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\102_1_4_42_aug3.png,0,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\102_1_4_42_aug4.png,0,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\204_4_11_32_orig.png,0,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\204_4_11_32_aug1.png,0,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\204_4_11_32_aug2.png,0,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\204_4_11_32_aug3.png,0,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\204_4_11_32_aug4.png,0,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\401_7_18_19_orig.png,0,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\401_7_18_19_aug1.png,0,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\401_7_18_19_aug2.png,0,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\401_7_18_19_aug3.png,0,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\401_7_18_19_aug4.png,0,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\102_2_3_55_orig.png,0,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\102_2_3_55_aug1.png,0,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\102_2_3_55_aug2.png,0,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\102_2_3_55_aug3.png,0,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\102_2_3_55_aug4.png,0,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\306_9_2_3_orig.png,0,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\306_9_2_3_aug1.png,0,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\306_9_2_3_aug2.png,0,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\306_9_2_3_aug3.png,0,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\306_9_2_3_aug4.png,0,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\207_1_15_42_orig.png,0,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\207_1_15_42_aug1.png,0,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\207_1_15_42_aug2.png,0,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\207_1_15_42_aug3.png,0,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\207_1_15_42_aug4.png,0,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\102_3_3_46_orig.png,0,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\102_3_3_46_aug1.png,0,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\102_3_3_46_aug2.png,0,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\102_3_3_46_aug3.png,0,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\102_3_3_46_aug4.png,0,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\106_7_9_18_orig.png,0,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\106_7_9_18_aug1.png,0,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\106_7_9_18_aug2.png,0,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\106_7_9_18_aug3.png,0,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\106_7_9_18_aug4.png,0,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\305_11_11_7_orig.png,0,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\305_11_11_7_aug1.png,0,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\305_11_11_7_aug2.png,0,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\305_11_11_7_aug3.png,0,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\305_11_11_7_aug4.png,0,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\401_7_18_57_orig.png,0,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\401_7_18_57_aug1.png,0,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\0\401_7_18_57_aug2.png,0,train,aug_2
